gvkey,fyear,industry,tic,adjusted_roa,UG,top20_ug,MBA,top20_mba,PhD,top20_phd,MD,top20_md,Master's,top20_masters,pct_equity,delta_proxy,vega_proxy,log_tdc1,pct_cash_comp,firm_size,equity_capital,charter_value,retained_earnings,rd_intensity,volatility,ceo_age,CEO_gender,masters_factor,md_factor,mba_factor,phd_factor,ug_factor
177287,2016,Biotech,JAZZ,0.03028265726694302,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4360015058764296,1.2724617066386712,0.43600150587642966,9.079202911607899,0.10458453179419568,8.476418487444434,0.39108233839774664,1.245381796504698,0.044174160930306,0.03875795873820134,0.022885794606130338,52.0,0.0,-0.3189658785317887,-0.05724406583821757,1.7190928073895329,-0.2890731589288402,0.5378584417136607
177287,2017,Biotech,JAZZ,0.03208636555577782,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4572543744984041,1.5558194827363674,0.4572543744984041,9.240346646902424,0.09222910910747713,8.541626648477497,0.5295112567705349,1.0894961412835251,0.1517563965843247,0.055320090747417096,0.018026533083819084,53.0,0.0,-0.3189658785317887,-0.05724406583821757,1.7190928073895329,-0.2890731589288402,0.5378584417136607
177287,2018,Biotech,JAZZ,-0.0028056574295638043,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454839247258596,1.2274624440701685,0.45483924725859604,9.345145091076352,0.08557839885283165,8.557085025471345,0.5299071334994142,0.9497819256505314,0.1237113699245372,0.04355076236319041,0.019825177823146873,54.0,0.0,-0.3189658785317887,-0.05724406583821757,1.7190928073895329,-0.2890731589288402,0.5378584417136607
177287,2019,Biotech,JAZZ,4.8922634352577266e-05,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4758507362931408,1.624920201578984,0.47585073629314084,9.596530029805942,0.0689438647969907,8.619550662445873,0.5616508124270951,0.9910144104345299,0.15253831223075642,0.07396797593455881,0.017131057347382076,55.0,0.0,-0.3189658785317887,-0.05724406583821757,1.7190928073895329,-0.2890731589288402,0.5378584417136607
175404,2016,Semiconductors/Hardware,FSLR,-0.10451309043087417,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6852300268277165,0.0,0.6852300268277165,8.440373916230842,0.1403800974713009,8.834513626051383,0.7590687808868023,-0.44557890465500327,0.35725875984915567,0.01816777781612424,0.02912976367148608,51.0,0.0,-0.47024218710790366,-0.18195324958243347,-0.5048237515515195,-0.47581435434036906,0.39279862525945874
175955,2019,Semiconductors/Hardware,IPGP,-0.028431229496733032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.132484772025669,0.7428209945175018,7.912216582386914,0.8796126332937304,1.1627383806876013,0.689199453860116,0.047610345014495854,0.02762501287044726,80.0,0.0,-0.437846561736299,-0.3795427315475665,-0.5664298745026903,1.8192596771071183,-1.675276740436226
177287,2021,Biotech,JAZZ,-0.11840955287798954,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555296849459776,0.8589772216393948,0.8555296849459776,9.66009735161242,0.06870544247767009,9.417243884831796,0.32240445467177303,0.6832337509127652,0.0349907010035826,0.04112227377354519,0.019307531760241588,57.0,0.0,-0.3189658785317887,-0.05724406583821757,1.7190928073895329,-0.2890731589288402,0.5378584417136607
160888,2024,Semiconductors/Hardware,MPWR,0.4178748307121387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6464092021978479,0.0,0.6464092021978479,9.851103769044563,0.051665204371164106,8.193427049397318,0.8696938456447255,2.1966934264281277,0.6742838248462786,0.08978139098840865,0.03399125504171733,65.0,0.0,-0.4640734528346924,-0.1989941162397805,-0.6279204739384207,-0.4029962759698278,0.3136310234450513
162335,2023,Biotech,PBH,-0.002752785855789114,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420178052458619,0.25579957984658697,0.6420178052458619,8.659236529428219,0.17397342730074075,8.107243140972905,0.49875708809350966,0.7812433458894406,0.3315719513249842,0.0,0.013401241505230402,59.0,0.0,-0.47024218710790366,-0.18195324958243347,-0.5048237515515195,-0.47581435434036906,0.39279862525945874
162335,2024,Biotech,PBH,-0.013006859548369235,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6458898317605678,0.0,0.6458898317605678,8.731177968913332,0.16204762168499723,8.132182850855743,0.5393237587949978,0.841409241292805,0.384073566126568,0.0,0.014390017052577166,60.0,0.0,-0.47024218710790366,-0.18195324958243347,-0.5048237515515195,-0.47581435434036906,0.39279862525945874
160888,2021,Semiconductors/Hardware,MPWR,0.06101215101902262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6804750925840852,0.0,0.6804750925840852,9.916148611983123,0.03514830610040637,7.368860055627642,0.7844402755663455,2.909294291235843,0.27793672063437014,0.12020683240584554,0.025083308206337758,62.0,0.0,-0.4640734528346924,-0.1989941162397805,-0.6279204739384207,-0.4029962759698278,0.3136310234450513
160888,2022,Semiconductors/Hardware,MPWR,0.1231729289208978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6709476380667232,0.0,0.6709476380667232,9.936193629917083,0.03638269191832967,7.629919853112476,0.810439631159584,2.3008747917667765,0.33674828851538574,0.11665100284862921,0.03869256680210135,63.0,0.0,-0.4640734528346924,-0.1989941162397805,-0.6279204739384207,-0.4029962759698278,0.3136310234450513
160888,2023,Semiconductors/Hardware,MPWR,0.10972280358137795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8407698339785471,0.0,0.8407698339785471,9.591749712998157,0.05619412995650143,7.797436291791063,0.842087815530451,2.6931760073920947,0.3779246477400771,0.10830105576307132,0.030403340604708683,64.0,0.0,-0.4640734528346924,-0.1989941162397805,-0.6279204739384207,-0.4029962759698278,0.3136310234450513
175955,2018,Semiconductors/Hardware,IPGP,0.0682088517192129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.391868276302839,0.573106514618838,7.853391198050757,0.8567064809959408,1.000416594507507,0.6547433432383617,0.047687467226009445,0.03174258633262236,79.0,0.0,-0.437846561736299,-0.3795427315475665,-0.5664298745026903,1.8192596771071183,-1.675276740436226
171007,2015,Software,NOW,-0.1689327522030521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478065108539564,17.805378928748127,0.9478065108539564,9.41759296821912,0.03657664395961516,7.4994520671565965,0.31366778598512934,3.2008808957940165,-0.31758410936707965,0.12030035660290905,0.02000839071403433,57.0,0.0,-0.39744844197594303,-0.17004527827909008,-0.6110103972989658,-0.3072674721144954,-0.7525776838489204
171007,2016,Software,NOW,-0.2745378665529608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8886801854862582,16.119239058718573,0.8886801854862582,9.106813396577811,0.04990840698243013,7.617645017441151,0.19026810839196429,3.470896578207184,-0.5008061395430253,0.14025156274047124,0.027477502382712623,58.0,0.0,-0.39744844197594303,-0.17004527827909008,-0.6110103972989658,-0.3072674721144954,-0.7525776838489204
171007,2019,Software,NOW,0.009620185676118068,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722393197924415,0.06170340357123938,0.47223931979244155,10.637832720921987,0.0030911415329505526,8.703246111341361,0.3533359457893242,3.2243142534461873,-0.054295193136325366,0.12426362780472335,0.022437453059084046,58.0,0.0,-0.30750637691746363,-0.07890428096156032,1.6954389051964547,-0.2922982752130367,0.11888928142782612
171007,2020,Software,NOW,-0.06856238430961517,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7326924442454673,1.8166948043739433,0.7326924442454673,10.131581072516223,0.039802490489592925,9.072807498380238,0.3252395251115397,3.638404084280029,-0.01600815691739021,0.11753531847238634,0.031459869563986255,59.0,0.0,-0.30750637691746363,-0.07890428096156032,1.6954389051964547,-0.2922982752130367,0.11888928142782612
171007,2021,Software,NOW,-0.07030406965892297,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386289301138079,0.2967171507066587,0.13862893011380795,12.018549807494471,0.006031288988325276,9.287116210778231,0.3421929987034636,3.5572218037196417,0.0027782922763474717,0.12937581033524725,0.02237451791436818,60.0,0.0,-0.30750637691746363,-0.07890428096156032,1.6954389051964547,-0.2922982752130367,0.11888928142782612
171007,2022,Software,NOW,-0.0649663393248045,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7091329431667448,0.4070884384526648,0.7091329431667448,10.55847918045786,0.03030104932330677,9.495444123413163,0.3783743138581848,2.750752704766453,0.017745695165050004,0.13294232649071358,0.03514270636451016,61.0,0.0,-0.30750637691746363,-0.07890428096156032,1.6954389051964547,-0.2922982752130367,0.11888928142782612
171007,2023,Software,NOW,0.033720359969168806,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.718962542946077,0.0,8.482338772113254,0.2743992726866071,9.76347807952779,0.4387185828492552,2.942390811565457,0.11686892505895209,0.12216023465807788,0.019838140536810208,62.0,0.0,-0.30750637691746363,-0.07890428096156032,1.6954389051964547,-0.2922982752130367,0.11888928142782612
171007,2024,Software,NOW,-0.00617362758689273,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8376422641837378,8.071644617549794,0.8376422641837378,10.533644825570555,0.035944293055365555,9.922456499083731,0.4714222636510818,3.125919406392768,0.1680812441740666,0.12476083010351764,0.021398434768059756,63.0,0.0,-0.30750637691746363,-0.07890428096156032,1.6954389051964547,-0.2922982752130367,0.11888928142782612
175955,2016,Semiconductors/Hardware,IPGP,0.09328503159258764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.300740840465757,0.49642330853916944,7.489970340175427,0.8701446201925253,1.2163471318658907,0.5114667661825509,0.04388382339878402,0.019626936358597795,77.0,0.0,-0.437846561736299,-0.3795427315475665,-0.5664298745026903,1.8192596771071183,-1.675276740436226
175955,2017,Semiconductors/Hardware,IPGP,0.08371449081096406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.7339825628508985,0.3641643063829862,7.7694863350168335,0.854289884275247,1.7366716385882504,0.5772605824045148,0.042610534141864734,0.017765921837681196,78.0,0.0,-0.437846561736299,-0.3795427315475665,-0.5664298745026903,1.8192596771071183,-1.675276740436226
177287,2020,Biotech,JAZZ,-0.04565137681100337,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4677526981778849,3.071419913626495,0.4677526981778849,9.439330796962302,0.0863037547819586,8.785065489546298,0.5599365718666791,0.9295153444281504,0.1569812639450934,0.1105836823415777,0.028592700592731397,56.0,0.0,-0.3189658785317887,-0.05724406583821757,1.7190928073895329,-0.2890731589288402,0.5378584417136607
177287,2022,Biotech,JAZZ,-0.11008306042717941,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8584769097414015,0.8616356426650987,0.8584769097414015,9.75994149441758,0.06921363497683028,9.290560448534313,0.2847813918546449,1.1828191367652852,-0.03612752999352577,0.10781924375568458,0.02045275905677641,58.0,0.0,-0.3189658785317887,-0.05724406583821757,1.7190928073895329,-0.2890731589288402,0.5378584417136607
117768,2022,Semiconductors/Hardware,NVDA,0.016661489895536966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9208433761341288,4.2562660240772505,0.9208433761341288,9.969131275213421,0.046674886327263236,10.625756546668091,0.5366665047836433,3.0818697449769106,0.3939585255694235,0.17820892622990628,0.03982313514856625,59.0,0.0,2.3817498717499115,-0.1953866599476667,-0.5022599177807368,-0.7450632873224258,-0.42013540304343333
187450,2024,Semiconductors/Hardware,ENPH,-0.044494601871491964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9625158501520784,0.0,0.9625158501520784,9.443830611227277,0.035629439576627245,8.086310578046483,0.25633817032836503,2.3905953019301465,-0.07741017873781879,0.06194925278704708,0.03994647406310622,53.0,0.0,2.3817498717499115,-0.1953866599476667,-0.5022599177807368,-0.7450632873224258,-0.42013540304343333
184725,2015,Semiconductors/Hardware,NXPI,-0.0012223593786751114,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.414641394279668,0.6213281886923823,10.179375345105198,0.43693556955300905,0.917205189878327,-0.12753282234195948,0.03377096455945967,0.028413514528046604,64.0,0.0,-0.47024218710790366,-0.18195324958243347,-0.5048237515515195,-0.47581435434036906,0.39279862525945874
184725,2016,Semiconductors/Hardware,NXPI,-0.04435378445131263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14161586055762,0.5271260747313335,10.122542757941732,0.4391919029640935,1.1006485597392688,-0.15663908747690578,0.06265563499076231,0.023633337889277975,65.0,0.0,-0.47024218710790366,-0.18195324958243347,-0.5048237515515195,-0.47581435434036906,0.39279862525945874
184725,2017,Semiconductors/Hardware,NXPI,0.028975461495738195,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6699606248743768,0.0,8.2547444633818,0.3358508659641393,10.087848694627853,0.5624766102540646,1.0880116671359101,-0.08989978793297018,0.06557445216017298,0.004183828169587926,66.0,0.0,-0.47024218710790366,-0.18195324958243347,-0.5048237515515195,-0.47581435434036906,0.39279862525945874
184725,2018,Semiconductors/Hardware,NXPI,0.01382621684133363,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07764520401335137,0.0,8.524405122808378,0.2719774273806191,9.97720259035841,0.48792382721783556,0.7141367355852388,-0.0828611240130051,0.07895959126799815,0.024766334940404533,67.0,0.0,-0.47024218710790366,-0.18195324958243347,-0.5048237515515195,-0.47581435434036906,0.39279862525945874
184725,2019,Semiconductors/Hardware,NXPI,-0.08230017981200194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491021160519393,0.38103449936428646,0.8491021160519393,9.93100553585859,0.06543437441050935,9.904287232706693,0.4716726618705036,1.3333236735389598,-0.13838928856914468,0.08208433253397282,0.021833025758573932,68.0,0.0,-0.47024218710790366,-0.18195324958243347,-0.5048237515515195,-0.47581435434036906,0.39279862525945874
184725,2020,Semiconductors/Hardware,NXPI,-0.0795398424058308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9471176951679132,0.187094053977691,0.9471176951679132,9.738626411613229,0.0448088289373923,9.895808141192258,0.4506474530155691,1.6067134923604534,-0.2121731244016728,0.08691489897717539,0.03816224279042459,51.0,0.0,-0.27144080531031445,-0.19371935169133983,-0.48033071823820794,-0.3165104265360037,-1.1683617157239368
184725,2021,Semiconductors/Hardware,NXPI,-0.00192831351173825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7801754140658339,0.0,0.7801754140658339,9.948073271351815,0.056513298748865,9.94578046472638,0.3128834355828221,2.224065483141033,-0.2551284509202454,0.09451687116564417,0.02402665145791148,52.0,0.0,-0.27144080531031445,-0.19371935169133983,-0.48033071823820794,-0.3165104265360037,-1.1683617157239368
184725,2022,Semiconductors/Hardware,NXPI,0.03053892461070394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8241449931448094,0.0,0.8241449931448094,9.941354031820824,0.052866545210631444,10.053458079112422,0.3205801342744018,1.7055639247966692,-0.1677999655706662,0.09244276123257016,0.028903198912335358,53.0,0.0,-0.27144080531031445,-0.19371935169133983,-0.48033071823820794,-0.3165104265360037,-1.1683617157239368
184725,2023,Semiconductors/Hardware,NXPI,0.04901559916054592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8140186011684455,0.0,0.8140186011684455,9.938028727942264,0.05762107740208096,10.100410324207255,0.3549460025458876,1.9218814295448061,-0.11099248552539728,0.09928961524247526,0.020066100062355156,54.0,0.0,-0.27144080531031445,-0.19371935169133983,-0.48033071823820794,-0.3165104265360037,-1.1683617157239368
184725,2024,Semiconductors/Hardware,NXPI,0.02684730231091588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8673922090081495,0.0,0.8673922090081495,9.937636386968242,0.06102328646094772,10.101723468144153,0.3765839655525938,1.7503204147649363,-0.07508714373590322,0.09624769325404962,0.022340145680453574,55.0,0.0,-0.27144080531031445,-0.19371935169133983,-0.48033071823820794,-0.3165104265360037,-1.1683617157239368
187450,2021,Semiconductors/Hardware,ENPH,-0.021651885153668865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,398.76877889522456,0.0,6.562672881079212,0.6354478212612368,7.639765416400519,0.20688553982770763,4.042030842302431,-0.1961071652552644,0.050751807377254175,0.04248273861418312,50.0,0.0,2.3817498717499115,-0.1953866599476667,-0.5022599177807368,-0.7450632873224258,-0.42013540304343333
187450,2022,Semiconductors/Hardware,ENPH,0.03943033946742518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9388514309347434,14.820913091231724,0.9388514309347434,9.718841917162527,0.02706282309627924,8.034073521742236,0.2676712231055546,3.7793934672452907,0.002092222496012035,0.05474405695980909,0.045800292175320605,51.0,0.0,2.3817498717499115,-0.1953866599476667,-0.5022599177807368,-0.7450632873224258,-0.42013540304343333
187450,2023,Semiconductors/Hardware,ENPH,0.06391032068090832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9474822637068036,5.301439682072631,0.9474822637068036,9.529822664852757,0.03269362801190048,8.12652171592192,0.2907539198796812,2.9032269324237987,0.013090405827706196,0.06719928868121071,0.03841099246860039,52.0,0.0,2.3817498717499115,-0.1953866599476667,-0.5022599177807368,-0.7450632873224258,-0.42013540304343333
180711,2025,Semiconductors/Hardware,AVGO,0.05340082858966573,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.985741648328365,0.0,0.985741648328365,12.232120466240323,0.005845730983961331,12.0499567025043,0.4751361840413345,3.070702978496607,0.05832534542819068,0.06415846445187384,0.033426808698729556,74.0,0.0,2.5268574460528153,-0.05363660954610371,1.8447533635472169,-0.6311401702814383,-0.19590798477482418
264416,2020,Semiconductors/Hardware,UCTT,-0.011774398208971998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5852061985381469,0.0,0.5852061985381469,8.136687977248773,0.17264584881699915,7.005335607321001,0.4830839002267574,0.8648116384613174,0.20226757369614512,0.01342403628117914,0.046904126496591356,54.0,0.0,-0.4640734528346924,-0.1989941162397805,-0.6279204739384207,-0.4029962759698278,0.3136310234450513
264416,2021,Semiconductors/Hardware,UCTT,-0.03260361922276647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079032390153652,0.0,0.7079032390153652,8.556753462297882,0.12236959524899814,7.613522490898185,0.41912708600770215,1.1098435972956515,0.16648563246766068,0.01209637602448899,0.038902041534544525,55.0,0.0,-0.4640734528346924,-0.1989941162397805,-0.6279204739384207,-0.4029962759698278,0.3136310234450513
264416,2022,Semiconductors/Hardware,UCTT,-0.06880148255282031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6127833371027892,0.0,0.6127833371027892,8.352371141182592,0.16621955967881877,7.581158830505471,0.4528022846652047,0.523280679431776,0.1899127951450864,0.01453414248559335,0.0371978620967307,56.0,0.0,-0.4640734528346924,-0.1989941162397805,-0.6279204739384207,-0.4029962759698278,0.3136310234450513
264416,2023,Semiconductors/Hardware,UCTT,-0.08248827691609108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6953428639121767,0.0,0.6953428639121767,8.525908105991531,0.14602940462134933,7.532463006319562,0.4491620709964127,0.596112066540064,0.18327354500187396,0.015152326390747978,0.0263034244451797,57.0,0.0,-0.4640734528346924,-0.1989941162397805,-0.6279204739384207,-0.4029962759698278,0.3136310234450513
264416,2024,Semiconductors/Hardware,UCTT,-0.0637404351599897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6966247434175032,0.0,0.6966247434175032,8.66238021746437,0.1384774891507571,7.56002838033211,0.45502369915099744,0.6183887256850481,0.18756185217980104,0.01474035105995104,0.029970281940970477,58.0,0.0,-0.4640734528346924,-0.1989941162397805,-0.6279204739384207,-0.4029962759698278,0.3136310234450513
184551,2022,Semiconductors/Hardware,MXL,0.01655958970941271,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.917669252157902,0.0,0.9176692521579021,9.071384694482123,0.08051440788374506,7.073290903675959,0.5731954831465434,1.3743411970798047,-0.03932204826168937,0.25121671151034936,0.040610703903553015,53.0,0.0,2.233957832958802,-0.2581652926872639,1.85595806278807,2.334809270234943,0.496670683988105
180711,2024,Semiconductors/Hardware,AVGO,-0.04049667270456547,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.876464631826305,0.4654979878855604,12.017602223149341,0.40857254972984397,2.464262755874236,0.0012496604183645748,0.05620453379214586,0.033961103185904694,73.0,0.0,2.5268574460528153,-0.05363660954610371,1.8447533635472169,-0.6311401702814383,-0.19590798477482418
177287,2023,Biotech,JAZZ,-0.029426798081610764,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8741059941539667,0.09523454195060138,0.8741059941539667,9.873988554006306,0.06162229614776774,9.340785920778337,0.32799300013279664,0.7174002998827193,0.0032459259819689694,0.07624248476678387,0.015234494263198292,59.0,0.0,-0.3189658785317887,-0.05724406583821757,1.7190928073895329,-0.2890731589288402,0.5378584417136607
183377,2018,Software,FTNT,0.01919886730080704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3627793423119618,2.0538368684969996,0.36277934231196185,8.819027546223959,0.09243256785363888,8.032035314398824,0.3282001299545159,2.471336972600614,-0.01894087069525666,0.07943469785575048,0.02320992867128873,55.0,0.0,2.3817498717499115,-0.1953866599476667,-0.5022599177807368,-0.7450632873224258,-0.42013540304343333
177287,2024,Biotech,JAZZ,-0.029455789108029283,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6861917812568702,0.21570901893897693,0.6861917812568702,9.070215518756848,0.1384543474677069,9.39368282414574,0.34079365767815323,0.6010047081529651,0.014997431373637777,0.07442398210427899,0.017812863391532544,60.0,0.0,-0.3189658785317887,-0.05724406583821757,1.7190928073895329,-0.2890731589288402,0.5378584417136607
177429,2015,Software,SLH,-0.08599623808649838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3009429047026851,0.2597746014866525,0.3009429047026851,10.019149317666,0.6008629753305694,8.230212206478495,0.060710221897709075,2.572736297672157,-0.0937419889517485,0.0,0.019522527524042738,51.0,0.0,-0.39744844197594303,-0.17004527827909008,-0.6110103972989658,-0.3072674721144954,-0.7525776838489204
180405,2015,Software,ATVI,-0.0006383148796504229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.076763225349138,0.0,8.885431777981953,0.317513002471376,9.632400353656184,0.5290144908530588,1.2596311455322093,0.22706707756868402,0.04235787817192315,0.01750657199570598,52.0,0.0,-0.39744844197594303,-0.17004527827909008,-0.6110103972989658,-0.3072674721144954,-0.7525776838489204
180405,2016,Software,ATVI,0.002965263972651823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7540191365275531,2.764627818189077,0.7540191365275531,10.406247536302862,0.07185294911079686,9.7672095342435,0.5225189090075636,1.082492103447351,0.24295209718083888,0.054893421957368786,0.01969763637895191,53.0,0.0,-0.39744844197594303,-0.17004527827909008,-0.6110103972989658,-0.3072674721144954,-0.7525776838489204
180405,2017,Software,ATVI,-0.048504204844721996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681350529428931,0.005382778641647829,0.681350529428931,10.264595779935668,0.060979062403359076,9.834566107069707,0.5068566530962074,1.623192316843524,0.22916220269980717,0.05726376687379473,0.019521657871432,54.0,0.0,-0.39744844197594303,-0.17004527827909008,-0.6110103972989658,-0.3072674721144954,-0.7525776838489204
180405,2018,Software,ATVI,0.012925692852990778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2430447789572609,0.0,0.24304477895726093,10.336600382270577,0.056960888821907356,9.788918097792992,0.6367816091954023,1.1411727028625438,0.3340061676478834,0.06173254835996636,0.02348217174590594,55.0,0.0,-0.39744844197594303,-0.17004527827909008,-0.6110103972989658,-0.3072674721144954,-0.7525776838489204
180405,2019,Software,ATVI,-0.01870350613053895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081390846351559,0.8898603241866253,0.20813908463515593,10.313040826030216,0.058318795111864406,9.895707365217167,0.6452506928697405,1.2718186985670399,0.36250944822373393,0.05028974552784077,0.02230384765780058,56.0,0.0,-0.39744844197594303,-0.17004527827909008,-0.6110103972989658,-0.3072674721144954,-0.7525776838489204
180405,2020,Software,ATVI,0.012911298649718683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692358455175252,0.6102307758507581,0.9692358455175252,11.948682556315239,0.009664309771814095,10.047977431021076,0.6506988619152712,1.5645851653462792,0.3924445021420226,0.04976416114933575,0.024439428358438195,57.0,0.0,-0.39744844197594303,-0.17004527827909008,-0.6110103972989658,-0.3072674721144954,-0.7525776838489204
180405,2021,Software,ATVI,0.01611439964514616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.03414195649622,0.0,6.717259201650125,0.868707118392255,10.128868598790529,0.7023866538952745,1.080134692023511,0.4568566411238825,0.053360472541507026,0.019664398597565358,58.0,0.0,-0.39744844197594303,-0.17004527827909008,-0.6110103972989658,-0.3072674721144954,-0.7525776838489204
180405,2022,Software,ATVI,-0.03415100766706178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.8031104303396,0.0,5.186726370584016,0.3493923368477544,10.21767766186868,0.702735273709966,1.1377285278061737,0.4581674761713472,0.05189351057225286,0.01892205793090503,59.0,0.0,-0.39744844197594303,-0.17004527827909008,-0.6110103972989658,-0.3072674721144954,-0.7525776838489204
183377,2015,Software,FTNT,-0.05466554264572651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7635385733739901,1.175484425951297,0.7635385733739901,8.199350148789522,0.11680364757178958,7.490255774455005,0.42187812410989045,1.9562333032504267,0.0377255642247181,0.08831506107198507,0.023775080827021816,52.0,0.0,2.3817498717499115,-0.1953866599476667,-0.5022599177807368,-0.7450632873224258,-0.42013540304343333
183377,2016,Software,FTNT,-0.037345489278794566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4306409239895276,1.4551976669851745,0.43064092398952764,7.702305404336949,0.19776863667269798,7.668533537542377,0.391450511953367,1.8282944031197137,0.017222437441032253,0.08555562980474696,0.021709601009800416,53.0,0.0,2.3817498717499115,-0.1953866599476667,-0.5022599177807368,-0.7450632873224258,-0.42013540304343333
